message_id,user_id,conversation_type,group_id,business_id,sender_user_id,created_at,message_text,media_type,media_id,forwarded_count,message_opened,message_replied,reaction_time_minutes,notification_dismissed,muted_after_message,message_reported,not_opened
message_0149,u_011,group,group_011,,u_043,2026-06-04 17:57:00,Tower B water pressure will be low from 5:30 to 7 PM because the plumber is changing the pump-room valve.,,,0,1,1,2.0,0,0,0,0
message_0214,u_009,group,group_005,,u_050,2026-07-12 12:24:00,Same message appeared in two resale threads today from new numbers with different payment links.,,,0,1,0,9.0,0,0,0,0
message_0101,u_002,business,,business_002,,2026-03-24 17:08:00,Your credit card bill is due on 29 July. Pay from the app if not already scheduled. This update is from HDFC Bank.,,,0,1,0,120.0,0,0,0,0
message_0247,u_003,group,group_016,,u_051,2026-05-28 12:46:00,Sharing this here: this simple leaf cures diabetes in 7 days. Share with elders urgently.,,,10,0,0,,1,1,0,1
message_0183,u_005,group,group_005,,u_050,2026-04-30 07:17:00,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,0,0,,1,1,1,1
message_0186,u_008,business,,business_067,,2026-05-30 07:39:00,Target Circle members get extra cashback on kitchen items browsed last week.,,,0,1,0,120.0,0,0,0,0
message_0066,u_032,group,group_005,,u_048,2026-04-18 07:39:00,"The kurta set is still available. Pickup near Gate 2 after 6 PM, DM for close-up photos.",,,0,1,1,2.0,0,0,0,0
message_0332,u_032,group,group_005,,u_048,2026-07-01 17:12:00,"Selling cotton kurta set, size M, worn once. Pickup near Gate 2. Can share more photos on DM.",,,0,1,1,2.0,0,0,0,0
message_0276,u_013,business,,business_053,,2026-03-04 07:39:00,"Important Information

Dear Customer,

Your latest account or card payment update is now available.

Please review the details and next steps in your banking app.

Team Banking Services",,,0,1,1,2.0,0,0,0,0
message_0350,u_038,business,,business_110,,2026-07-10 17:03:00,"You just dropped something...

A limited shopping benefit is available on items you recently viewed.

Check the details in the app before the offer expires.

Reply STOP to unsubscribe",,,0,1,0,120.0,0,0,0,0
message_0069,u_013,group,group_010,,u_043,2026-05-18 07:57:00,Tower B water pressure will be low from 5:30 to 7 PM because the plumber is changing the pump-room valve.,,,0,1,0,120.0,0,0,0,0
message_0079,u_003,group,group_016,,u_051,2026-03-08 12:57:00,Forwarded health tip: read fully and share with everyone before tonight.,,,12,0,0,,1,1,0,1
message_0125,u_015,business,,business_093,,2026-04-29 17:31:00,International vendor payouts can be faster and cheaper with RazorpayX Global Payouts. Let's connect if this is relevant for your team.,,,0,1,0,120.0,0,0,0,0
message_0339,u_034,business,,business_027,,2026-04-24 07:57:00,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",,,0,1,1,2.0,0,0,0,0
message_0114,u_032,group,group_005,,u_048,2026-06-29 07:24:00,"Imported recliner discount today only. Warehouse pickup, cash or UPI accepted.",,,0,1,0,120.0,0,0,0,0
message_0103,u_007,business,,business_003,,2026-04-13 12:17:00,Big Savings reminder: extra 10 percent off on cart items till midnight. Reply STOP to opt out. This update is from Flipkart.,,,0,0,0,,1,1,0,1
message_0312,u_025,business,,business_027,,2026-07-05 07:12:00,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",,,0,1,0,120.0,0,0,0,0
message_0160,u_016,business,,business_064,,2026-04-04 12:03:00,Talabat refund pending. Verify payment details within 30 minutes to release the amount.,,,0,0,0,,1,1,1,1
message_0363,u_004,personal,,,u_054,2026-04-27 07:17:00,"Cafe plan is still tentative. I'll confirm after work, don't keep waiting for me.",,,0,1,0,120.0,0,0,0,0
message_0399,u_023,group,group_014,,u_048,2026-04-12 07:57:00,New menu card attached. Scan only if you want to place tonight's order.,image,img_006,0,1,0,120.0,0,0,0,0
message_0131,u_035,group,group_016,,u_051,2026-06-28 17:08:00,Forwarded health tip: read fully and share with everyone before tonight.,,,12,0,0,,1,1,0,1
message_0188,u_007,business,,business_067,,2026-05-17 17:52:00,Target promotion reminder: selected home and travel items are discounted this weekend.,,,0,0,0,,1,1,0,1
message_0106,u_001,business,,business_001,,2026-05-13 12:39:00,Delivery partner may call from a masked number after reaching the building gate. This update is from Amazon.,,,0,1,1,2.0,0,0,0,0
message_0385,u_036,personal,,,u_049,2026-05-13 12:31:00,Pending traffic challan final warning. Pay through this personal QR in 10 minutes to avoid court notice.,,,0,0,0,,1,1,1,1
message_0294,u_019,business,,business_027,,2026-03-13 07:24:00,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",,,0,1,1,2.0,0,0,0,0
message_0152,u_011,group,group_011,,u_053,2026-07-04 17:12:00,"Someone posted a maintenance quick-pay QR from a new number. Admin, please confirm before anyone scans it.",,,0,0,0,,1,1,1,1
message_0262,u_008,business,,business_001,,2026-05-07 12:12:00,"Hi Customer,

Your return pickup is scheduled between 2 PM and 5 PM today.

Please keep the item packed with all accessories. You can track the pickup status in your Amazon app.

Team Amazon",,,0,1,1,2.0,0,0,0,0
message_0251,u_005,business,,business_050,,2026-07-07 17:08:00,"Hi Customer,

Your latest account status has been updated.

Tap below to view the details securely in your banking app.

Team Banking Services",,,0,1,1,2.0,0,0,0,0
message_0234,u_019,personal,,,u_054,2026-07-08 07:24:00,"Dance practice moved to Studio B. Same time, just enter from the side gate.",,,0,1,1,2.0,0,0,0,0
message_0192,u_017,group,group_015,,u_054,2026-06-26 07:12:00,Cricket highlights thread after dinner. Join only if you are watching.,,,0,1,0,120.0,0,0,0,0
message_0408,u_035,business,,business_030,,2026-06-08 07:52:00,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",image,img_020,0,1,0,120.0,0,0,0,0
message_0141,u_011,group,group_002,,u_043,2026-04-18 07:08:00,Tower B water pressure will be low from 5:30 to 7 PM because the plumber is changing the pump-room valve.,,,0,1,1,2.0,0,0,0,0
message_0266,u_010,group,group_004,,u_046,2026-05-14 17:39:00,@u_010 upload finished? I am waiting before sending the client status mail.,,,0,1,1,2.0,0,0,0,0
message_0298,u_020,group,group_005,,u_052,2026-03-20 12:52:00,"Pain relief oil bulk discount, today only. DM fast before stock finishes.",,,4,0,0,,1,1,0,1
message_0189,u_011,group,group_002,,u_043,2026-05-27 07:57:00,Tower B water pressure will be low from 5:30 to 7 PM because the plumber is changing the pump-room valve.,,,0,1,1,2.0,0,0,0,0
message_0255,u_006,group,group_003,,u_045,2026-07-14 07:31:00,International School: Grade 4 pickup is from Gate B today because the front road is closed for repair.,,,0,1,1,2.0,0,0,0,0
message_0346,u_036,business,,business_103,,2026-05-31 12:39:00,"Hello Customer,

Your vehicle service pickup has been scheduled.

Please keep the keys and service notes ready for the pickup partner.

Tap below to view booking details.",,,0,1,1,2.0,0,0,0,0
message_0319,u_027,group,group_020,,u_043,2026-03-26 12:57:00,Gas smell reported near service lift. Security is checking now; please avoid that lobby for 20 minutes.,,,0,1,1,2.0,0,0,0,0
message_0030,u_011,group,group_002,,u_043,2026-06-05 07:03:00,New member posted separate maintenance QR and said pay there for faster update. Admin pls confirm before anyone scans.,,,0,0,0,,1,1,0,1
message_0169,u_010,group,group_004,,u_046,2026-05-31 12:57:00,@u_010 payment worker is still retrying failed events after the queue restart. Can you check logs before client mail?,,,0,1,1,2.0,0,0,0,0
message_0228,u_004,personal,,,u_046,2026-06-11 07:52:00,Can you look at the worker once? Retries are piling up again and escalation starts in 20 minutes.,,,0,1,1,2.0,0,0,0,0
message_0126,u_015,business,,business_093,,2026-05-09 07:39:00,Settlement report for yesterday's international payouts is ready. No action needed unless you see a mismatch. This update is from RazorpayX.,,,0,1,0,120.0,0,0,0,0
message_0167,u_001,group,group_001,,u_041,2026-05-11 17:46:00,"Did you have dinner? Call tomorrow when you are free, no hurry.",,,0,1,1,2.0,0,0,0,0
message_0252,u_005,business,,business_082,,2026-03-01 07:12:00,"Dear Customer,

Contract note for today's trades is ready. Review holdings and charges in Console. This update is from Zerodha.

Tap below to view details.",,,0,1,0,120.0,0,0,0,0
message_0337,u_033,business,,business_003,,2026-04-04 12:46:00,"Reminder: your account has a shopping offer available.

Selected products and saved items may have extra discounts today.

Tap below to view current balance or offer details.

Reply STOP to unsubscribe",,,0,0,0,,1,1,0,1
message_0356,u_040,business,,business_003,,2026-03-21 17:39:00,"Reminder: your account has a shopping offer available.

Selected products and saved items may have extra discounts today.

Tap below to view current balance or offer details.

Reply STOP to unsubscribe",,,0,0,0,,1,1,0,1
message_0054,u_001,personal,,,u_041,2026-07-11 07:24:00,"Did you have dinner? Call tomorrow when you are free, no hurry.",,,0,1,0,120.0,0,0,0,0
message_0383,u_033,personal,,,u_048,2026-05-26 17:17:00,"Hi, the kurta set is still available. I can keep it till 7 PM if you want to pick up from Gate 2.",,,0,0,0,,1,1,0,1
message_0212,u_040,group,group_005,,u_049,2026-06-22 17:12:00,Same message appeared in two resale threads today from new numbers with different payment links.,,,0,0,0,,1,1,1,1
message_0348,u_037,business,,business_108,,2026-06-20 07:52:00,"Dear Customer,

Your booking or reservation update is now available.

Please review timings, guest details, and any change options in the app.

Tap below to view details.",,,0,1,1,2.0,0,0,0,0
message_0403,u_006,group,group_003,,u_045,2026-05-22 12:17:00,School circular attached. Please check the timing and consent note before tomorrow morning.,image,img_011,0,1,1,2.0,0,0,0,0
message_0032,u_008,business,,business_036,,2026-06-25 17:12:00,"Delivery attempt could not be completed.

A reattempt charge is pending for your parcel. Please complete verification at amazonpay-delivery.in before the package is returned tonight.

Tap below to continue.

Reply STOP to opt out.",,,0,0,0,,1,1,1,1
message_0100,u_011,group,group_011,,u_044,2026-03-14 12:03:00,Payment reminder from an unsaved resident account asked people to scan a QR that was not on the office notice.,,,0,0,0,,1,1,0,1
message_0264,u_009,business,,business_098,,2026-04-24 07:24:00,"Review in Progress

Dear User,

Your approved application of INR 200000 has moved into the final stage.

Tap below for current status.

Ref ID-532311946

Reply STOP to unsubscribe",,,0,1,0,9.0,0,0,0,0
message_0239,u_001,business,,business_001,,2026-04-11 17:57:00,"Hi Customer,

Your order ending 4821 has been packed and is expected to reach the local hub today.

You can check delivery details and delivery-code instructions in your Amazon app.

Team Amazon",,,0,1,1,2.0,0,0,0,0
message_0345,u_036,business,,business_102,,2026-05-21 07:31:00,"Hello Customer,

Please verify insurance status for vehicle KA03NQ9275.

Complete the renewal process to avoid any interruption in coverage.

Kindly ignore the message if you have already renewed.",,,0,1,0,120.0,0,0,0,0
message_0354,u_039,business,,business_095,,2026-03-01 07:24:00,"Hi,

You may have interacted with this program through one of our events, hiring conversations, partnerships, or other initiatives.

We're conducting a short 3-minute survey or session update to better understand what today's tech industry expects.

Here's the link shared in this chat. We'd really appreciate it if you could take a few minutes.",,,0,1,1,2.0,0,0,0,0
message_0278,u_014,business,,business_101,,2026-03-24 17:52:00,"Dear Customer,

Your health-related update is ready for review.

Please check appointment, prescription, claim, or pickup details in the registered app before the scheduled time.

Team Care Services",,,0,1,1,2.0,0,0,0,0
message_0020,u_011,group,group_016,,u_051,2026-03-30 17:03:00,one simple success habit changed thousands of lives. Read fully and send to 10 people.,,,12,0,0,,1,1,0,1
message_0134,u_006,group,group_003,,u_045,2026-06-25 17:24:00,Faculty Advising reminder: approval form closes at 5 PM. Upload the offer letter before the portal locks.,,,0,1,1,2.0,0,0,0,0
message_0036,u_004,group,group_005,,u_049,2026-07-02 07:39:00,"Hi, is the study chair still available? Can pick up tomorrow evening from gate if final price works.",,,0,1,0,120.0,0,0,0,0
message_0172,u_001,group,group_001,,u_051,2026-06-30 12:12:00,drink warm water every hour and send this to all family groups.,,,12,0,0,,1,1,0,1
message_0089,u_027,group,group_005,,u_049,2026-05-14 17:57:00,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,0,0,,1,1,1,1
message_0281,u_015,business,,business_093,,2026-04-23 17:08:00,"Dear customer,

International payouts don't have to be slow, expensive, or stressful.

RazorpayX Global Payouts helps simplify vendor payouts across markets.

Let's connect if any of the pain points resonate.

Team RazorpayX",,,0,1,0,120.0,0,0,0,0
message_0225,u_001,personal,,,u_041,2026-05-12 07:31:00,"Did you have dinner? Call tomorrow when you are free, no hurry.",,,0,1,0,120.0,0,0,0,0
message_0077,u_001,group,group_001,,u_051,2026-07-04 17:46:00,Good morning all. May today bring success and peace. Share positivity with friends.,,,0,0,0,,1,1,0,1
message_0410,u_011,group,group_020,,u_043,2026-06-28 17:03:00,Neighborhood advisory poster attached. Phone thefts reported near the metro gate this evening.,image,img_023,0,1,1,2.0,0,0,0,0
message_0269,u_011,group,group_002,,u_043,2026-06-13 17:57:00,Emergency: basement pump room is flooding. Move parked cars near pillar B7 within 15 minutes.,,,0,1,1,2.0,0,0,0,0
message_0181,u_006,group,group_014,,u_049,2026-04-10 12:08:00,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,0,0,,1,1,1,1
message_0305,u_023,business,,business_094,,2026-05-29 17:31:00,"New here? 50% Off Won't Wait!

Welcome! Get 50% off with TRY50.

But hurry, it might expire soon.

Ready to place your first order? Use it now!

T&C apply. Reply STOP to unsubscribe",,,0,1,0,120.0,0,0,0,0
message_0375,u_016,personal,,,u_045,2026-03-07 07:31:00,Your internship approval is still missing one supervisor email. Send it before 5 PM or the form will lock.,,,0,1,1,2.0,0,0,0,0
message_0411,u_005,group,group_021,,u_054,2026-07-08 07:08:00,"Chart screenshot attached for the weekly market note. No intraday call, read when free.",image,img_024,1,1,0,120.0,0,0,0,0
message_0362,u_004,personal,,,u_046,2026-05-20 17:12:00,Can you look at the payment worker once? Retries are piling up again and the client escalation starts in 20 minutes.,,,0,1,1,2.0,0,0,0,0
message_0355,u_039,group,group_023,,u_054,2026-03-11 12:31:00,Anyone from the old hostel batch coming for alumni day? Add names to the sheet when free.,,,0,1,0,120.0,0,0,0,0
message_0182,u_006,group,group_014,,u_049,2026-04-20 17:12:00,Same message appeared in two resale threads today from new numbers with different payment links.,,,0,0,0,,1,1,1,1
message_0261,u_008,business,,business_067,,2026-04-27 07:08:00,"You just dropped something...

A limited shopping benefit is available on items you recently viewed.

Check the details in the app before the offer expires.

Reply STOP to unsubscribe",,,0,1,0,120.0,0,0,0,0
message_0140,u_001,group,group_011,,u_043,2026-04-08 17:03:00,Security notice: main gate will be blocked for repair work. Cars near the ramp need to move before 6:30.,,,0,1,1,2.0,0,0,0,0
message_0180,u_011,group,group_002,,u_043,2026-03-31 07:03:00,Security notice: main gate will be blocked for repair work. Cars near the ramp need to move before 6:30.,,,0,1,1,2.0,0,0,0,0
message_0277,u_013,business,,business_063,,2026-03-14 12:46:00,"Important account notice

Dear Customer,

We noticed a security update pending on your banking profile.

Check the latest status at the link shared in this chat before access is restricted.

Reply STOP to opt out.",,,0,0,0,,1,1,1,1
message_0117,u_004,group,group_004,,u_046,2026-03-13 07:46:00,@u_010 payment worker is still retrying failed events after the queue restart. Can you check logs before client mail?,,,0,1,1,2.0,0,0,0,0
message_0012,u_025,group,group_014,,u_048,2026-05-27 07:12:00,"Cycle helmet + pump + rear light available. Bought Dec, barely used. Pickup near Gate 1, DM for pics.",,,0,1,0,120.0,0,0,0,0
message_0015,u_006,group,group_002,,u_043,2026-06-26 07:31:00,"Sharing this here: drink warm water every hour, avoid cold food. Share in family groups.",,,0,0,0,,1,1,0,1
message_0340,u_034,group,group_006,,u_054,2026-05-04 12:03:00,"Book club moved discussion to next Sunday. Same cafe, 11 AM.",,,0,1,0,120.0,0,0,0,0
message_0085,u_009,group,group_005,,u_049,2026-05-07 12:31:00,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,1,0,9.0,0,0,0,0
message_0295,u_019,business,,business_013,,2026-03-23 12:31:00,"Dear Customer,

Class fee payment to Nritya Studio was successful. This update is from Paytm.

Tap below to view details.",,,0,1,1,2.0,0,0,0,0
message_0008,u_015,group,group_010,,u_043,2026-05-20 17:52:00,Cultural night sheet is open. Add flat no + item by Sunday. Pls don't flood group with 'done'.,,,0,1,0,120.0,0,0,0,0
message_0344,u_036,business,,business_104,,2026-05-11 17:24:00,"Pending Traffic Challan Notice

Vehicle KA03NQ9275 has 1 pending challan(s) with a total payable amount of Rs 435.

Ignoring challans may lead to additional penalties, legal follow-ups, or issues during vehicle verification.

Tap below to view details.

Reply STOP to unsubscribe",,,0,1,1,2.0,0,0,0,0
message_0248,u_004,business,,business_005,,2026-06-07 17:52:00,"When did a trip last change something about how you see yourself?

Ladakh is built for that. 7 nights, all in, from Rs 17,999 per person.

Tap below to view the itinerary.

Reply STOP to unsubscribe from marketing messages.",,,0,1,1,2.0,0,0,0,0
message_0198,u_012,group,group_008,,u_041,2026-03-07 07:52:00,Clinic timing may change. Keep your phone nearby in case I need to decide quickly.,,,0,1,0,120.0,0,0,0,0
message_0045,u_009,group,group_005,,u_050,2026-04-12 07:31:00,SECURITY: OTP risk found. Verify at account-login.in before access is blocked.,,,0,1,0,9.0,0,0,0,0
message_0052,u_007,group,group_005,,u_052,2026-06-21 12:12:00,Wallet cashback reminder: selected items in your cart have an extra benefit today. Reply STOP to unsubscribe.,,,0,0,0,,1,1,0,1
message_0290,u_018,business,,business_030,,2026-06-19 17:03:00,"You just dropped something...

A membership, event, or entertainment update is available for your account.

Unlock benefits, watchlist updates, or booking details from the app whenever convenient.

Reply STOP to unsubscribe",,,0,1,0,120.0,0,0,0,0
message_0063,u_003,business,,business_004,,2026-04-21 07:17:00,Dr Mehra's video consult is confirmed for tomorrow at 10 AM. Keep previous reports ready. This update is from Apollo 24|7.,,,0,1,1,2.0,0,0,0,0
message_0173,u_009,group,group_005,,u_050,2026-07-10 17:17:00,"Selling a barely used kurta set, size M. Pickup near Gate 2 this weekend, DM if interested.",,,0,0,0,,1,1,0,1
message_0280,u_014,group,group_017,,u_041,2026-04-13 12:03:00,Doctor changed the dosage from tonight. I sent the photo of prescription in the family chat.,,,0,1,1,2.0,0,0,0,0
message_0086,u_009,group,group_005,,u_049,2026-05-17 17:39:00,Same message appeared in two resale threads today from new numbers with different payment links.,,,0,1,0,9.0,0,0,0,0
message_0040,u_001,group,group_001,,u_051,2026-03-26 12:03:00,Sharing this here: natural health cure. Read till end and send to all groups.,,,12,0,0,,1,1,0,1
message_0156,u_014,business,,business_032,,2026-07-11 07:39:00,Caregiver order is packed and will be delivered before 7 PM. This update is from Green Cross Pharmacy.,,,0,1,1,2.0,0,0,0,0
message_0132,u_035,group,group_016,,u_051,2026-06-05 07:12:00,Good morning. Stay positive and send this to ten people you care about.,,,12,0,0,,1,1,0,1
message_0016,u_006,group,group_008,,u_051,2026-07-06 12:39:00,"Sharing this here: share in all groups before tonight. Don't ignore, very important.",,,12,0,0,,1,1,0,1
message_0026,u_002,group,group_005,,u_052,2026-04-26 17:39:00,Congrats! Number selected for voucher. Claim before midnight using link.,,,0,0,0,,1,1,1,1
message_0388,u_040,personal,,,u_054,2026-06-12 12:52:00,I found one land listing near the highway but it looks like a broker forward. Check only if you are interested.,,,0,1,0,120.0,0,0,0,0
message_0116,u_033,group,group_005,,u_048,2026-03-03 17:39:00,"Imported recliner discount today only. Warehouse pickup, cash or UPI accepted.",,,0,0,0,,1,1,0,1
message_0005,u_003,business,,business_004,,2026-04-20 17:31:00,"Dear Customer,

Your health-related update is ready for review.

Please check appointment, prescription, claim, or pickup details in the registered app before the scheduled time.

Team Care Services",,,0,1,1,2.0,0,0,0,0
message_0004,u_001,business,,business_001,,2026-04-10 12:24:00,"Hi Customer,

Your order ending 4821 has been packed and is expected to reach the local hub today.

You can check delivery details and delivery-code instructions in your Amazon app.

Team Amazon",,,0,1,1,2.0,0,0,0,0
message_0115,u_033,group,group_005,,u_048,2026-07-09 12:31:00,"Selling a barely used kurta set, size M. Pickup near Gate 2 this weekend, DM if interested.",,,0,0,0,,1,1,0,1
message_0143,u_004,group,group_005,,u_049,2026-04-05 17:17:00,"Wallet KYC incomplete. Open link and confirm card number, PIN and OTP to continue payments.",,,0,0,0,,1,1,1,1
message_0082,u_035,group,group_012,,u_048,2026-04-07 12:12:00,Faculty Advising reminder: approval form closes at 5 PM. Upload the offer letter before the portal locks.,,,0,0,0,,1,1,0,1
message_0336,u_033,business,,business_067,,2026-03-25 07:39:00,"Reminder: your account has a shopping offer available.

Selected products and saved items may have extra discounts today.

Tap below to view current balance or offer details.

Reply STOP to unsubscribe",,,0,0,0,,1,1,0,1
message_0249,u_004,group,group_004,,u_046,2026-06-17 07:57:00,Can you join the 4 PM review? Client asked for failed-payment counts and retry backlog before we send the final note.,,,0,1,1,2.0,0,0,0,0
message_0154,u_018,business,,business_060,,2026-06-21 12:24:00,Courier pickup reminder. Keep the item packed with accessories and confirm pickup code only after handover. This update is from Shopee.,,,0,1,1,2.0,0,0,0,0
message_0322,u_028,group,group_019,,u_052,2026-04-25 12:12:00,Guaranteed 3 percent daily return in crypto arbitrage. First 20 members get private entry link.,,,4,0,0,,1,1,1,1
message_0384,u_036,personal,,,u_047,2026-06-05 07:24:00,Car service pickup is here. Please confirm if keys are with security or should I wait near basement entry.,,,0,1,1,2.0,0,0,0,0
